Code,organization_label (en),REF URL organization_label (en),RET DAT organization_label (en),description (en),alias (en),instance of (P31),REF URL instance of (P31),RET DAT instance of (P31),located at street address (P6375),REF URL located at street address (P6375),RET DAT located at street address (P6375),city (P131),REF URL city (P131),RET DAT city (P131),county (P131),REF URL county (P131),RET DAT county (P131),state (P131),REF URL state (P131),RET DAT state (P131),country (P17),REF URL country (P17),RET DAT country (P17),phone number (P1329),REF URL phone number (P1329),RET DAT phone number (P1329),email address (P968),REF URL email address (P968),RET DAT email address (P968),official website (P856),REF URL official website (P856),RET DAT official website (P856),inception (P571),REF URL inception (P571),RET DAT inception (P571),"dissolved, abolished or demolished (P576)","REF URL dissolved, abolished or demolished (P576)","RET DAT dissolved, abolished or demolished (P576)",parent organization (P749),REF URL parent organization (P749),RET DAT parent organization (P749),subsidiaries (P355),REF URL subsidiaries (P355),RET DAT subsidiaries (P355),PO Box (P2918),REF URL PO Box (P2918),RET DAT PO Box (P2918),Postal Code (P281),REF URL Postal Code (P281),RET DAT Postal Code (P281),Facebook ID (P2013),REF URL Facebook ID (P2013),RET DAT Facebook ID (P2013)," Source Notes"," Internal Notes",QC
0467,Winder Public Library,https://web.archive.org/web/20191112172618/http://winder.prlib.org/,2019-11-12,"public library in Winder, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"189 Bellview Street, Winder, GA 30680",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Winder,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Barrow County,https://web.archive.org/web/20191112172618/http://winder.prlib.org/,2019-11-12,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-770-867-2762,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,mailto:jsimpson@prlib.org,https://web.archive.org/web/20191112172618/http://winder.prlib.org/,2019-11-12,http://winder.prlib.org/,https://web.archive.org/web/20191112172618/http://winder.prlib.org/,2019-11-12,,,,"","","",Piedmont Regional Library System,https://web.archive.org/web/20191022194538/https://prlib.org/,2019-10-22,,,,,,,,,,winderlibrary,https://web.archive.org/web/20191112172707/https://www.facebook.com/winderlibrary,2019-11-12,"","",2019-12-11 JL
0468,Butler Public Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Butler, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"56 West Main Street, Butler, GA 31006",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Butler,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Taylor County,https://web.archive.org/web/20191112173149/https://www.pinemtnlibrary.org/wordpress/index.php/hours-and-locations/taylor-county/butler-public-library/,2019-11-12,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-478-862-5428,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,mailto:libraryb@pinemtnlibrary.org,https://web.archive.org/web/20191112173149/https://www.pinemtnlibrary.org/wordpress/index.php/hours-and-locations/taylor-county/butler-public-library/,2019-11-12,https://www.pinemtnlibrary.org/wordpress/index.php/hours-and-locations/taylor-county/butler-public-library/,https://web.archive.org/web/20191112173149/https://www.pinemtnlibrary.org/wordpress/index.php/hours-and-locations/taylor-county/butler-public-library/,2019-11-12,,,,"","","",Pine Mountain Regional Library System,https://web.archive.org/web/20191022194746/https://www.pinemtnlibrary.org/wordpress/,2019-10-22,,,,508,https://web.archive.org/web/20191112173149/https://www.pinemtnlibrary.org/wordpress/index.php/hours-and-locations/taylor-county/butler-public-library/,2019-11-12,31006,https://web.archive.org/web/20191112173149/https://www.pinemtnlibrary.org/wordpress/index.php/hours-and-locations/taylor-county/butler-public-library/,2019-11-12,,,,"","",2019-12-11 JL
0469,Greenville Area Public Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Greenville, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"2323 Gilbert Street, Greenville, GA 30222",https://web.archive.org/web/20191112173939/https://www.pinemtnlibrary.org/wordpress/index.php/hours-and-locations/meriwether-locations/greenville-area-public-library/,2019-11-12,Greenville,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Meriwether County,https://web.archive.org/web/20191112173939/https://www.pinemtnlibrary.org/wordpress/index.php/hours-and-locations/meriwether-locations/greenville-area-public-library/,2019-11-12,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-706-672-4004,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,mailto:kellis@pinemtnlibrary.org,https://web.archive.org/web/20191112173939/https://www.pinemtnlibrary.org/wordpress/index.php/hours-and-locations/meriwether-locations/greenville-area-public-library/,2019-11-12,https://www.pinemtnlibrary.org/wordpress/index.php/hours-and-locations/meriwether-locations/greenville-area-public-library/,https://web.archive.org/web/20191112173939/https://www.pinemtnlibrary.org/wordpress/index.php/hours-and-locations/meriwether-locations/greenville-area-public-library/,2019-11-12,,,,"","","",Pine Mountain Regional Library System,https://web.archive.org/web/20191022194746/https://www.pinemtnlibrary.org/wordpress/,2019-10-22,,,,710,https://web.archive.org/web/20191112173939/https://www.pinemtnlibrary.org/wordpress/index.php/hours-and-locations/meriwether-locations/greenville-area-public-library/,2019-11-12,30222,https://web.archive.org/web/20191112173939/https://www.pinemtnlibrary.org/wordpress/index.php/hours-and-locations/meriwether-locations/greenville-area-public-library/,2019-11-12,,,,"","",2019-12-11 JL
0470,Hightower Memorial Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Thomaston, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"800 West Gordon Street, Thomaston, GA 30286",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Thomaston,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Upson County,https://web.archive.org/web/20191112174908/https://www.pinemtnlibrary.org/wordpress/index.php/hours-and-locations/upson-county/hightower-memorial-library/,2019-11-12,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-706-647-8649,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,mailto:libraryh@pinemtnlibrary.org,https://web.archive.org/web/20191112174908/https://www.pinemtnlibrary.org/wordpress/index.php/hours-and-locations/upson-county/hightower-memorial-library/,2019-11-12,https://www.pinemtnlibrary.org/wordpress/index.php/hours-and-locations/upson-county/hightower-memorial-library/,https://web.archive.org/web/20191112174908/https://www.pinemtnlibrary.org/wordpress/index.php/hours-and-locations/upson-county/hightower-memorial-library/,2019-11-12,,,,"","","",Pine Mountain Regional Library System,https://web.archive.org/web/20191022194746/https://www.pinemtnlibrary.org/wordpress/,2019-10-22,,,,,,,,,,,,,"","",2019-12-11 JL
0471,Manchester Public Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Manchester, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"218 Perry Street, Manchester, GA 31816",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Manchester,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Meriwether County,https://web.archive.org/web/20191112174407/https://www.pinemtnlibrary.org/wordpress/index.php/hours-and-locations/meriwether-locations/106-2/,2019-11-12,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-706-846-3851,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,mailto:librarym@pinemtnlibrary.org,https://web.archive.org/web/20191112174407/https://www.pinemtnlibrary.org/wordpress/index.php/hours-and-locations/meriwether-locations/106-2/,2019-11-12,https://www.pinemtnlibrary.org/wordpress/index.php/hours-and-locations/meriwether-locations/106-2/,https://web.archive.org/web/20191112174407/https://www.pinemtnlibrary.org/wordpress/index.php/hours-and-locations/meriwether-locations/106-2/,2019-11-12,,,,"","","",Pine Mountain Regional Library System,https://web.archive.org/web/20191022194746/https://www.pinemtnlibrary.org/wordpress/,2019-10-22,,,,709,https://web.archive.org/web/20191112174407/https://www.pinemtnlibrary.org/wordpress/index.php/hours-and-locations/meriwether-locations/106-2/,2019-11-12,31816,https://web.archive.org/web/20191112174407/https://www.pinemtnlibrary.org/wordpress/index.php/hours-and-locations/meriwether-locations/106-2/,2019-11-12,,,,"","",2019-12-11 JL
0472,Reynolds Community Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Reynolds, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"208 North Winston Street, Reynolds, GA 31076",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Reynolds,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Taylor County,https://web.archive.org/web/20191112175406/https://www.pinemtnlibrary.org/wordpress/index.php/hours-and-locations/taylor-county/reynolds-community-library/,2019-11-12,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-478-847-3468,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,mailto:libraryr@pinemtnlibrary.org,https://web.archive.org/web/20191112175406/https://www.pinemtnlibrary.org/wordpress/index.php/hours-and-locations/taylor-county/reynolds-community-library/,2019-11-12,https://www.pinemtnlibrary.org/wordpress/index.php/hours-and-locations/taylor-county/reynolds-community-library/,https://web.archive.org/web/20191112175406/https://www.pinemtnlibrary.org/wordpress/index.php/hours-and-locations/taylor-county/reynolds-community-library/,2019-11-12,,,,"","","",Pine Mountain Regional Library System,https://web.archive.org/web/20191022194746/https://www.pinemtnlibrary.org/wordpress/,2019-10-22,,,,467,https://web.archive.org/web/20191112175406/https://www.pinemtnlibrary.org/wordpress/index.php/hours-and-locations/taylor-county/reynolds-community-library/,2019-11-12,31076,https://web.archive.org/web/20191112175406/https://www.pinemtnlibrary.org/wordpress/index.php/hours-and-locations/taylor-county/reynolds-community-library/,2019-11-12,,,,"","",2019-12-11 JL
0473,Talbot County Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Talbotton, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"175 North Jefferson Street, Talbotton, GA 31827",https://web.archive.org/web/20191112175721/https://www.pinemtnlibrary.org/wordpress/index.php/hours-and-locations/talbot-county-library/,2019-11-12,Talbotton,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Talbot County,https://web.archive.org/web/20191112175721/https://www.pinemtnlibrary.org/wordpress/index.php/hours-and-locations/talbot-county-library/,2019-11-12,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-706-665-3134,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,mailto:libraryt@pinemtnlibrary.org,https://web.archive.org/web/20191112175721/https://www.pinemtnlibrary.org/wordpress/index.php/hours-and-locations/talbot-county-library/,2019-11-12,https://www.pinemtnlibrary.org/wordpress/index.php/hours-and-locations/talbot-county-library/,https://web.archive.org/web/20191112175721/https://www.pinemtnlibrary.org/wordpress/index.php/hours-and-locations/talbot-county-library/,2019-11-12,,,,"","","",Pine Mountain Regional Library System,https://web.archive.org/web/20191022194746/https://www.pinemtnlibrary.org/wordpress/,2019-10-22,,,,477,https://web.archive.org/web/20191112175721/https://www.pinemtnlibrary.org/wordpress/index.php/hours-and-locations/talbot-county-library/,2019-11-12,31827,https://web.archive.org/web/20191112175721/https://www.pinemtnlibrary.org/wordpress/index.php/hours-and-locations/talbot-county-library/,2019-11-12,,,,"","",2019-12-11 JL
0474,Yatesville Public Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Yatesville, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"77 Childs Avenue, Yatesville, GA 31097",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Yatesville,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Upson County,https://web.archive.org/web/20191112175128/https://www.pinemtnlibrary.org/wordpress/index.php/hours-and-locations/upson-county/yatesville-public-library/,2019-11-12,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-706-472-3048,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,mailto:libraryy@pinemtnlibrary.org,https://web.archive.org/web/20191112175128/https://www.pinemtnlibrary.org/wordpress/index.php/hours-and-locations/upson-county/yatesville-public-library/,2019-11-12,https://www.pinemtnlibrary.org/wordpress/index.php/hours-and-locations/upson-county/yatesville-public-library/,https://web.archive.org/web/20191112175128/https://www.pinemtnlibrary.org/wordpress/index.php/hours-and-locations/upson-county/yatesville-public-library/,2019-11-12,,,,"","","",Pine Mountain Regional Library System,https://web.archive.org/web/20191022194746/https://www.pinemtnlibrary.org/wordpress/,2019-10-22,,,,87,https://web.archive.org/web/20191112175128/https://www.pinemtnlibrary.org/wordpress/index.php/hours-and-locations/upson-county/yatesville-public-library/,2019-11-12,31097,https://web.archive.org/web/20191112175128/https://www.pinemtnlibrary.org/wordpress/index.php/hours-and-locations/upson-county/yatesville-public-library/,2019-11-12,,,,"","",2019-12-11 JL
0475,Roddenbery Memorial Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Cairo, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"320 North Broad Street, Cairo, GA 39828",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Cairo,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Grady County,https://web.archive.org/web/20191022194730/https://rmlibrary.org/,2019-10-22,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-229-377-3632,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,https://rmlibrary.org/,https://web.archive.org/web/20191022194730/https://rmlibrary.org/,2019-10-22,,,,"","","",Roddenbery Memorial Library,https://web.archive.org/web/20191022194730/https://rmlibrary.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-11 JL
0476,Cave Spring Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Cave Spring, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"17 Cedartown Street, Cave Spring, GA 30124",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Cave Spring,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Floyd County,https://web.archive.org/web/20191118151158/https://www.mapdevelopers.com/,2019-11-18,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-706-777-3346,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,http://shrls.org/cave-spring/,https://web.archive.org/web/20191112184635/http://shrls.org/cave-spring/,2019-11-12,,,,"","","",Sara Hightower Regional Library,https://web.archive.org/web/20191022194954/https://shrls.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-11 JL
0477,Cedartown Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Cedartown, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"245 East Avenue, Cedartown, GA 30125",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Cedartown,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Polk County,https://web.archive.org/web/20191118151158/https://www.mapdevelopers.com/,2019-11-18,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-770-748-5644,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,https://shrls.org/cedartown/,https://web.archive.org/web/20191112185149/https://shrls.org/cedartown/,2019-11-12,,,,"","","",Sara Hightower Regional Library,https://web.archive.org/web/20191022194954/https://shrls.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-11 JL
0478,Rockmart Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Rockmart, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"316 North Piedmont Ave, Building 201, Rockmart, GA 30153",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Rockmart,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Polk County,https://web.archive.org/web/20191118151158/https://www.mapdevelopers.com/,2019-11-18,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-706-684-3022,https://web.archive.org/web/20191112185230/https://shrls.org/rockmart/,2019-11-12,,,,https://shrls.org/rockmart/,https://web.archive.org/web/20191112185230/https://shrls.org/rockmart/,2019-11-12,,,,"","","",Sara Hightower Regional Library,https://web.archive.org/web/20191022194954/https://shrls.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-11 JL
0479,Rome/Floyd County Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Rome, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"205 Riverside Parkway NE, Rome, GA 30161",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Rome,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Floyd County,https://web.archive.org/web/20191112185519/https://shrls.org/rome/,2019-11-12,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-706-236-4600,https://web.archive.org/web/20191112185519/https://shrls.org/rome/,2019-11-12,,,,https://shrls.org/rome/,https://web.archive.org/web/20191112185519/https://shrls.org/rome/,2019-11-12,,,,"","","",Sara Hightower Regional Library,https://web.archive.org/web/20191022194954/https://shrls.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-11 JL
0480,Ambrose Public Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Ambrose, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"1070 Cypress Street, Ambrose, GA 31512",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Ambrose,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Coffee County,https://web.archive.org/web/20191112185908/http://srlsys.org/ambrose-public-library/,2019-11-12,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-912-359-2536,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,mailto:ambrlib@srlsys.org,https://web.archive.org/web/20191112185908/http://srlsys.org/ambrose-public-library/,2019-11-12,http://srlsys.org/ambrose-public-library/,https://web.archive.org/web/20191112185908/http://srlsys.org/ambrose-public-library/,2019-11-12,,,,"","","",Satilla Regional Library,https://web.archive.org/web/20191022194917/http://srlsys.org/,2019-10-22,,,,,,,,,,SatillaRegionalLibrary,https://web.archive.org/web/20191112190048/https://www.facebook.com/SatillaRegionalLibrary/,2019-11-12,"","",2019-12-11 JL
0481,Broxton Public Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Broxton, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"105 Church Street, Broxton, GA 31519",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Broxton,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Coffee County,https://web.archive.org/web/20191112190145/http://srlsys.org/broxton-public-library/,2019-11-12,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-912-359-3887,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,mailto:broxlib@srlsys.org,https://web.archive.org/web/20191112190145/http://srlsys.org/broxton-public-library/,2019-11-12,http://srlsys.org/broxton-public-library/,https://web.archive.org/web/20191112190145/http://srlsys.org/broxton-public-library/,2019-11-12,,,,"","","",Satilla Regional Library,https://web.archive.org/web/20191022194917/http://srlsys.org/,2019-10-22,,,,,,,,,,SatillaRegionalLibrary,https://web.archive.org/web/20191112190048/https://www.facebook.com/SatillaRegionalLibrary/,2019-11-12,"","",2019-12-11 JL
0482,Douglas-Coffee County Public Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Douglas, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"200 South Madison Avenue, Suite D, Douglas, GA 31533",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Douglas,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Coffee County,https://web.archive.org/web/20191112190355/http://srlsys.org/douglas-coffee-county-public-library/,2019-11-12,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-912-384-4667,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,mailto:douglib@srlsys.org,https://web.archive.org/web/20191112190355/http://srlsys.org/douglas-coffee-county-public-library/,2019-11-12,http://srlsys.org/douglas-coffee-county-public-library/,https://web.archive.org/web/20191112190355/http://srlsys.org/douglas-coffee-county-public-library/,2019-11-12,,,,"","","",Satilla Regional Library,https://web.archive.org/web/20191022194917/http://srlsys.org/,2019-10-22,,,,,,,,,,SatillaRegionalLibrary,https://web.archive.org/web/20191112190048/https://www.facebook.com/SatillaRegionalLibrary/,2019-11-12,"","",2019-12-11 JL
0483,Nicholls Public Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Nicholls, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"108 North Liberty Street, Nicholls, GA 31554",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Nicholls,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Coffee County,https://web.archive.org/web/20191112190648/http://srlsys.org/nicholls-public-library/,2019-11-12,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-912-345-2534,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,mailto:nichlib@srlsys.org,https://web.archive.org/web/20191112190648/http://srlsys.org/nicholls-public-library/,2019-11-12,http://srlsys.org/nicholls-public-library/,https://web.archive.org/web/20191112190648/http://srlsys.org/nicholls-public-library/,2019-11-12,,,,"","","",Satilla Regional Library,https://web.archive.org/web/20191022194917/http://srlsys.org/,2019-10-22,,,,,,,,,,SatillaRegionalLibrary,https://web.archive.org/web/20191112190048/https://www.facebook.com/SatillaRegionalLibrary/,2019-11-12,"","",2019-12-11 JL
